date,NIFTY50,SENSEX,NIFTY50_return,NIFTY50_prev_return,NIFTY50_volatility,NIFTY50_direction,SENSEX_return,SENSEX_prev_return,SENSEX_volatility,SENSEX_direction,NIFTY50_next_day_return,INDIA_VIX,VIX_change,VIX_pct_change
2018-12-14,10805.4501953125,35962.9296875,0.0012872521687673,0.0050118383410277,0.1475999598147507,0,0.0009260780282139,0.0041995046854858,0.1498944333845581,0,0.0076427198858132,28.02783402611109,-3.03004985745833,-0.0975613750382176
2018-12-17,10888.349609375,36270.0703125,0.0076427198858132,0.0012872521687673,0.1491014907181801,1,0.0085042148623119,0.0009260780282139,0.1519161679162753,1,0.0018672794743268,22.859863898502795,-5.167970127608296,-0.18438706761263635
2018-12-18,10908.7001953125,36347.078125,0.0018672794743268,0.0076427198858132,0.1480452255089589,0,0.0021209271645665,0.0085042148623119,0.1511787237194699,1,0.0053574464743618,27.177431180434745,4.31756728193195,0.18887108432061694
2018-12-19,10967.2998046875,36484.328125,0.0053574464743618,0.0018672794743268,0.1470010584565814,1,0.0037689829028201,0.0021209271645665,0.1488912796795272,1,-0.0014233871991216,25.376532916121363,-1.800898264313382,-0.06626447703452798
2018-12-20,10951.7001953125,36431.671875,-0.0014233871991216,0.0053574464743618,0.1418972062909141,0,-0.0014442991703717,0.0037689829028201,0.1452763717743798,0,-0.0182169348003537,27.89458729868386,2.5180543825624966,0.09922767585649228
2018-12-21,10754.0,35742.0703125,-0.0182169348003537,-0.0014233871991216,0.1558482523668426,-1,-0.0191100676794499,-0.0014442991703717,0.1588403541269392,-1,-0.0084510833319759,25.99978375981886,-1.8948035388649984,-0.06792728347532861
2018-12-24,10663.5,35470.1484375,-0.0084510833319759,-0.0182169348003537,0.1568651428590708,-1,-0.0076369814447892,-0.0191100676794499,0.1596868200089535,-1,0.0062028455871955,27.45704140297328,1.4572576431544206,0.05604883704481134
2018-12-26,10729.849609375,35649.94140625,0.0062028455871955,-0.0084510833319759,0.1548201754131412,1,0.0050560496241882,-0.0076369814447892,0.1564547589716852,1,0.0046444536719637,28.491992099275034,1.0349506963017525,0.03769345287834547
2018-12-27,10779.7998046875,35807.28125,0.0046444536719637,0.0062028455871955,0.154558547768929,1,0.0044037563223532,0.0050560496241882,0.1564269302500213,1,0.0074031480150774,29.187365165233143,0.6953730659581083,0.024405912494121607
2018-12-28,10859.900390625,36076.71875,0.0074031480150774,0.0046444536719637,0.1559843111732957,1,0.0074964877247913,0.0044037563223532,0.1573067178738163,1,0.0002439332627594,25.197838303218017,-3.9895268620151256,-0.1366867766045321
2018-12-31,10862.5498046875,36068.328125,0.0002439332627594,0.0074031480150774,0.1503218229124241,0,-0.0002326043270127,0.0074964877247913,0.1509837376750769,0,-0.0064696271450112,26.363179819560514,1.1653415163424974,0.04624767816664943
2019-01-02,10792.5,35891.51953125,-0.0064696271450112,0.0002439332627594,0.1518323932791305,-1,-0.0049141001631325,-0.0002326043270127,0.1518463553228054,-1,-0.0112045337615006,26.233348705591137,-0.1298311139693773,-0.004924713743106435
2019-01-03,10672.25,35513.7109375,-0.0112045337615006,-0.0064696271450112,0.1563166811474718,-1,-0.0105821973247166,-0.0049141001631325,0.1557020108833069,-1,0.0051496039312523,26.325009649599757,0.0916609440086198,0.0034940618918806177
2019-01-04,10727.349609375,35695.1015625,0.0051496039312523,-0.0112045337615006,0.1577164893550348,1,0.0050946227290441,-0.0105821973247166,0.1568995591673755,1,0.0041350713736188,31.302557416065675,4.977547766465918,0.18908056759407854
2019-01-07,10771.7998046875,35850.16015625,0.0041350713736188,0.0051496039312523,0.1561635503263185,1,0.0043345661977041,0.0050946227290441,0.1560017897865339,1,0.00281363456255,28.426318454553762,-2.8762389615119126,-0.09188511096015806
2019-01-08,10802.150390625,35980.9296875,0.00281363456255,0.0041350713736188,0.1436480710224663,1,0.003641032761813,0.0043345661977041,0.1450394055154622,1,0.0048944331833999,23.843039193576537,-4.583279260977225,-0.16123365634929787
2019-01-09,10855.150390625,36212.91015625,0.0048944331833999,0.00281363456255,0.1416388074283464,1,0.0064266222070873,0.003641032761813,0.1425776983412697,1,-0.0030955570407573,27.99960463694419,4.156565443367654,0.17433035317441647
2019-01-10,10821.599609375,36106.5,-0.0030955570407573,0.0048944331833999,0.1224660146085768,-1,-0.002942784870966,0.0064266222070873,0.1216719846159365,-1,-0.0024656504210332,28.490913854882947,0.49130921793875615,0.017547005549160444
2019-01-11,10794.9501953125,36009.83984375,-0.0024656504210332,-0.0030955570407573,0.1221609237543733,-1,-0.0026806744308673,-0.002942784870966,0.1216467988595807,-1,-0.0053268862323603,26.281022896539625,-2.2098909583433226,-0.07756476221153497
2019-01-14,10737.599609375,35853.55859375,-0.0053268862323603,-0.0024656504210332,0.1079300833061091,-1,-0.004349404558271,-0.0026806744308673,0.1068627889587519,-1,0.0137994642136697,19.754268398702884,-6.526754497836741,-0.24834476662231086
2019-01-15,10886.7998046875,36318.328125,0.0137994642136697,-0.0053268862323603,0.116984758593275,1,0.0128796953296053,-0.004349404558271,0.1149814952735868,1,0.0003214385839176,22.730007713594997,2.975739314892113,0.1506377889999464
2019-01-16,10890.2998046875,36321.2890625,0.0003214385839176,0.0137994642136697,0.1169422171583524,0,8.152403925803758e-05,0.0128796953296053,0.1149804279765589,0,0.0013672907661065,26.228044014208486,3.4980363006134887,0.15389507758597398
2019-01-17,10905.2001953125,36374.078125,0.0013672907661065,0.0003214385839176,0.1140102215301485,0,0.0014523366156955,8.152403925803758e-05,0.111309890340349,0,0.0001604610249256,21.985683221777286,-4.2423607924311995,-0.16174903435929078
2019-01-18,10906.9501953125,36386.609375,0.0001604610249256,0.0013672907661065,0.113825047948744,0,0.0003444511192639,0.0014523366156955,0.1110806843486938,0,0.0050208086296924,24.270143651166855,2.2844604293895685,0.10390672904477949
2019-01-21,10961.849609375,36578.9609375,0.0050208086296924,0.0001604610249256,0.1136309286505761,1,0.0052724047043668,0.0003444511192639,0.1118341326413833,1,-0.0035732571466164,24.912360971916282,0.6422173207494275,0.026461208057932062
2019-01-22,10922.75,36444.640625,-0.0035732571466164,0.0050208086296924,0.1142071946855552,-1,-0.0036788233150354,0.0052724047043668,0.1124947330701301,-1,-0.0083892145371514,21.566858525399354,-3.345502446516928,-0.1342908626881376
2019-01-23,10831.5,36108.46875,-0.0083892145371514,-0.0035732571466164,0.0985998416554204,-1,-0.0092669847971699,-0.0036788233150354,0.0952540105287953,-1,0.0016880730581589,21.740933453418442,0.1740749280190883,0.008071408629777066
2019-01-24,10849.7998046875,36195.1015625,0.0016880730581589,-0.0083892145371514,0.0933213881929765,0,0.0023963644833423,-0.0092669847971699,0.0907061741666981,1,-0.0064030621649687,14.849604139159506,-6.891329314258936,-0.31697485892333555
2019-01-25,10780.5498046875,36025.5390625,-0.0064030621649687,0.0016880730581589,0.094378692603958,-1,-0.004695688382057,0.0023963644833423,0.0914496282164435,-1,-0.011099773244971,19.38909397772722,4.5394898385677145,0.30569770049268485
2019-01-28,10661.5498046875,35656.69921875,-0.011099773244971,-0.0064030621649687,0.1006392579640061,-1,-0.0102910597598913,-0.004695688382057,0.0975107499325348,-1,-0.0008773312978436,21.55878949361429,2.1696955158870708,0.11190288305268203
2019-01-29,10652.2001953125,35592.5,-0.0008773312978436,-0.011099773244971,0.0964191537014858,0,-0.0018021040749449,-0.0102910597598913,0.093500148239717,0,-3.758830501756102e-05,19.14634900621888,-2.4124404873954113,-0.11190055397637122
2019-01-30,10651.7998046875,35591.25,-3.758830501756102e-05,-0.0008773312978436,0.0963812744221781,0,-3.5120375089265484e-05,-0.0018021040749449,0.0935135841301665,0,0.0166789208742785,24.90295005008108,5.756601043862201,0.3006631207857129
2019-01-31,10830.9501953125,36256.69140625,0.0166789208742785,-3.758830501756102e-05,0.111757935901791,1,0.0185241336525173,-3.5120375089265484e-05,0.1131769585256978,1,0.0057722920298164,20.315510834257836,-4.587439215823245,-0.1842126818950235
2019-02-01,10893.650390625,36469.4296875,0.0057722920298164,0.0166789208742785,0.1052732545166,1,0.0058504120620945,0.0185241336525173,0.1070872085097538,1,0.0017059248691862,21.64723647826603,1.3317256440081948,0.0655521613447454
2019-02-04,10912.25,36582.73828125,0.0017059248691862,0.0057722920298164,0.1042244237666716,0,0.0031021306490049,0.0058504120620945,0.1064095833878103,1,0.0020231630833451,22.683923531239344,1.0366870529733134,0.047890041484701884
2019-02-05,10934.349609375,36616.80859375,0.0020231630833451,0.0017059248691862,0.1036315263450773,1,0.00093088868483,0.0031021306490049,0.1057854333546275,0,0.0116473337260757,25.245699212639963,2.5617756814006185,0.1129335354121015
2019-02-06,11062.4501953125,36975.23046875,0.0116473337260757,0.0020231630833451,0.1101974417360454,1,0.0097408554950031,0.00093088868483,0.1097353785066398,1,0.0006280717930916,20.148019871245662,-5.097679341394301,-0.20192268387805257
2019-02-07,11069.400390625,36971.08984375,0.0006280717930916,0.0116473337260757,0.1093507726795429,0,-0.0001119900215948,0.0097408554950031,0.108212038602465,0,-0.0114298051881045,25.26140477226421,5.113384901018549,0.2537909399382785
2019-02-08,10943.599609375,36546.48046875,-0.0114298051881045,0.0006280717930916,0.1167763538212024,-1,-0.0115513636979203,-0.0001119900215948,0.1159809591748175,-1,-0.0050200547115384,23.698101504159414,-1.5633032681047965,-0.06188504884024615
2019-02-11,10888.7998046875,36395.03125,-0.0050200547115384,-0.0114298051881045,0.11793259453585,-1,-0.0041526267503291,-0.0115513636979203,0.1166122262793868,-1,-0.0052853608316248,21.8302421514891,-1.8678593526703153,-0.07881894473033946
2019-02-12,10831.400390625,36153.62109375,-0.0052853608316248,-0.0050200547115384,0.1179072174755312,-1,-0.0066551490475781,-0.0041526267503291,0.1180862809739142,-1,-0.007911132252471,24.71492869607966,2.8846865445905614,0.13214175658577343
2019-02-14,10746.0498046875,35876.21875,-0.007911132252471,-0.0052853608316248,0.1106125183328179,-1,-0.0077024665285212,-0.0066551490475781,0.1120419645259488,-1,-0.0020166713974639,23.45937122442873,-1.2555574716509312,-0.05080158179255001
2019-02-15,10724.400390625,35808.94921875,-0.0020166713974639,-0.007911132252471,0.1106583959670339,-1,-0.0018768052834908,-0.0077024665285212,0.1121009224256973,0,-0.0078117716203071,21.8654058423858,-1.5939653820429278,-0.06794578451374256
2019-02-18,10640.9501953125,35498.44140625,-0.0078117716203071,-0.0020166713974639,0.1130087748665779,-1,-0.0087090488764269,-0.0018768052834908,0.1151544217522042,-1,-0.0034455265383959,23.44048165663783,1.5750758142520276,0.07203505965568513
2019-02-19,10604.349609375,35352.609375,-0.0034455265383959,-0.0078117716203071,0.1131648973012851,-1,-0.0041165864326494,-0.0087090488764269,0.1154564111865223,-1,0.012287110143627,22.54586253640499,-0.8946191202328393,-0.03816556047514075
2019-02-20,10735.4501953125,35756.26171875,0.012287110143627,-0.0034455265383959,0.1208494152314104,1,0.0113532017389398,-0.0041165864326494,0.1216231059124518,1,0.0050544736074349,24.311976213643536,1.7661136772385468,0.07833426973072277
2019-02-21,10789.849609375,35898.3515625,0.0050544736074349,0.012287110143627,0.1222170611992874,1,0.003965970186331,0.0113532017389398,0.1224477700146929,1,0.0001668819363047,25.545967468970833,1.2339912553272967,0.05075651787758817
2019-02-22,10791.650390625,35871.48046875,0.0001668819363047,0.0050544736074349,0.118879578698495,0,-0.000748813094446,0.003965970186331,0.1184454133424036,0,0.0081626735135031,27.059991502140203,1.5140240331693704,0.059266654708159505
2019-02-25,10880.099609375,36213.37890625,0.0081626735135031,0.0001668819363047,0.122227094702883,1,0.0094860697318756,-0.000748813094446,0.1229497480414032,1,-0.0041260920318907,21.747078472634602,-5.3129130295056015,-0.19633831108503486
2019-02-26,10835.2998046875,35973.7109375,-0.0041260920318907,0.0081626735135031,0.1209406979330923,-1,-0.0066402136419921,0.0094860697318756,0.124069702134236,-1,-0.0026475831003447,28.360136542621763,6.6130580699871615,0.30408949313852385
2019-02-27,10806.650390625,35905.4296875,-0.0026475831003447,-0.0041260920318907,0.114316877176378,-1,-0.0018998911212683,-0.0066402136419921,0.1186448778544066,0,-0.0013102730795938,19.527512118592796,-8.832624424028968,-0.3114450598908306
2019-02-28,10792.5,35867.44140625,-0.0013102730795938,-0.0026475831003447,0.114399267666406,0,-0.0010585694627641,-0.0018998911212683,0.1185043147291343,0,0.0065570977456633,23.136356576569433,3.6088444579766374,0.18480820475540938
2019-03-01,10863.5,36063.80859375,0.0065570977456633,-0.0013102730795938,0.1161863793429322,1,0.0054598710661005,-0.0010585694627641,0.1197915174820897,1,0.0113451839580338,24.795272347262372,1.6589157706929392,0.07170168583816472
2019-03-05,10987.4501953125,36442.5390625,0.0113451839580338,0.0065570977456633,0.1082811275295603,1,0.0104469174211458,0.0054598710661005,0.1071925393024682,1,0.0059481541776258,23.390096488426096,-1.4051758588362766,-0.05667112016986664
2019-03-06,11053.0,36636.1015625,0.0059481541776258,0.0113451839580338,0.1083869338893483,1,0.0052973878822976,0.0104469174211458,0.1068446111963548,1,0.0004703675388439,21.593294349293643,-1.7968021391324527,-0.07681892804595947
2019-03-07,11058.2001953125,36725.421875,0.0004703675388439,0.0059481541776258,0.1083257214348371,0,0.0024350736585266,0.0052973878822976,0.1066424594847044,1,-0.0020639291176077,22.416327642769158,0.8230332934755147,0.038115225966085076
2019-03-08,11035.400390625,36671.4296875,-0.0020639291176077,0.0004703675388439,0.108589599786398,-1,-0.0014712401442199,0.0024350736585266,0.106755457508754,0,0.0119486828487988,21.872958109322134,-0.5433695334470237,-0.024239899688578093
2019-03-11,11168.0498046875,37054.1015625,0.0119486828487988,-0.0020639291176077,0.1089858438456677,1,0.0103810798000776,-0.0014712401442199,0.1075065428813824,1,0.0118519264539069,21.719854870678347,-0.15310323864378717,-0.0069996585682909895
2019-03-12,11301.2001953125,37535.66015625,0.0118519264539069,0.0119486828487988,0.1159279906585816,1,0.0129123695655173,0.0103810798000776,0.1162893138463085,1,0.0035772840485137,25.29200325990021,3.572148389221862,0.16446465275623168
2019-03-13,11341.7001953125,37752.171875,0.0035772840485137,0.0118519264539069,0.1069865824482917,1,0.0057515885309154,0.0129123695655173,0.1084640195355847,1,0.0001366372574386,23.412689216759265,-1.879314043140944,-0.0743046734507008
2019-03-14,11343.25,37754.890625,0.0001366372574386,0.0035772840485137,0.1043636429728872,0,7.201313125307474e-05,0.0057515885309154,0.1066394551583251,0,0.0073429617299341,21.05054510676741,-2.3621441099918563,-0.10089161856302209
2019-03-15,11426.849609375,38024.3203125,0.0073429617299341,0.0001366372574386,0.1024883701505398,1,0.007110942948246,7.201313125307474e-05,0.1035922538100916,1,0.0030888668901587,24.04803676592048,2.99749165915307,0.14239496620871006
2019-03-18,11462.2001953125,38095.0703125,0.0030888668901587,0.0073429617299341,0.0951655554206705,1,0.0018589224057807,0.007110942948246,0.0969209855218296,0,0.0061058171586395,22.13115458382027,-1.9168821821002098,-0.07971054771575814
2019-03-19,11532.400390625,38363.46875,0.0061058171586395,0.0030888668901587,0.0938432413408032,1,0.0070207865143371,0.0018589224057807,0.0963438175344131,1,-0.0009847191425605,23.010048371758238,0.8788937879379688,0.03971296592815432
2019-03-20,11521.0498046875,38386.75,-0.0009847191425605,0.0061058171586395,0.086178971864872,0,0.0006066758139127,0.0070207865143371,0.0866528041410574,0,-0.0055835773146963,21.877154870334422,-1.1328935014238155,-0.04923472924178163
2019-03-22,11456.900390625,38164.609375,-0.0055835773146963,-0.0009847191425605,0.0887197511034783,-1,-0.0058037179312336,0.0006066758139127,0.0887482571074269,-1,-0.0090000795022271,19.213985088503684,-2.6631697818307387,-0.12173291260290964
2019-03-25,11354.25,37808.91015625,-0.0090000795022271,-0.0055835773146963,0.0932361432572123,-1,-0.0093638367673139,-0.0058037179312336,0.0948797773314246,-1,0.0112973286932164,20.203252245327292,0.9892671568236082,0.05148682859213394
2019-03-26,11483.25,38233.41015625,0.0112973286932164,-0.0090000795022271,0.0976524532805041,1,0.0111649515153495,-0.0093638367673139,0.0993043236184099,1,-0.0033321468214628,23.259832538296934,3.0565802929696417,0.1512914978169706
2019-03-27,11445.0498046875,38132.87890625,-0.0033321468214628,0.0112973286932164,0.0996479991278733,-1,-0.0026328713705432,0.0111649515153495,0.1004090308612222,-1,0.0108582361558709,23.18554044365426,-0.07429209464267217,-0.00319400814775217
2019-03-28,11570.0,38545.71875,0.0108582361558709,-0.0033321468214628,0.1018883847274116,1,0.0107681633608647,-0.0026328713705432,0.1015584851301553,1,0.0085330995827254,22.147035284812866,-1.0385051588413958,-0.04479106973439684
2019-04-01,11669.150390625,38871.87109375,0.0085330995827254,0.0108582361558709,0.1002700676912605,1,0.0084258441524904,0.0107681633608647,0.0968940745118802,1,0.0037677868730356,22.261661535743613,0.11462625093074763,0.005175692793940367
2019-04-02,11713.2001953125,39056.6484375,0.0037677868730356,0.0085330995827254,0.0977199311254692,1,0.0047422353496854,0.0084258441524904,0.0947749494698108,1,-0.0059296790704819,24.32732290412377,2.0656613683801552,0.09279008060847138
2019-04-03,11643.9501953125,38877.12109375,-0.0059296790704819,0.0037677868730356,0.1020015557219857,-1,-0.0046071853674214,0.0047422353496854,0.0979096362259983,-1,-0.0039540791366154,21.01701279452691,-3.310310109596859,-0.1360737522432327
2019-04-04,11598.0,38684.71875,-0.0039540791366154,-0.0059296790704819,0.1046474260074597,-1,-0.0049612731928594,-0.0046071853674214,0.1022902742421495,-1,0.0058416896509144,23.558937363086045,2.5419245685591356,0.12094604468343295
2019-04-05,11665.9501953125,38862.23046875,0.0058416896509144,-0.0039540791366154,0.1008621693139987,1,0.0045781821358124,-0.0049612731928594,0.0991244274746012,1,-0.0052814051841508,21.68183162653208,-1.8771057365539647,-0.07967701206656108
2019-04-08,11604.5,38700.53125,-0.0052814051841508,0.0058416896509144,0.1039741994977106,-1,-0.0041695125193139,0.0045781821358124,0.1018216604725731,-1,0.005795590267793,21.962057543316618,0.2802259167845378,0.012924457749299512
2019-04-09,11671.9501953125,38939.21875,0.005795590267793,-0.0052814051841508,0.1044169643212238,1,0.0061486094937847,-0.0041695125193139,0.1025510797712222,1,-0.0075378279508354,24.63925013609676,2.677192592780141,0.1219008094983729
2019-04-10,11584.2998046875,38585.3515625,-0.0075378279508354,0.005795590267793,0.1090962141885192,-1,-0.0091292255799456,0.0061486094937847,0.1097372950252217,-1,0.0010698754849078,24.56045411682798,-0.0787960192687791,-0.003197987716084816
2019-04-11,11596.7001953125,38607.01171875,0.0010698754849078,-0.0075378279508354,0.1033449679741548,0,0.0005611994735687,-0.0091292255799456,0.1059718025885784,0,0.0040232151920854,23.961516069416756,-0.5989380474112238,-0.024386277410109125
2019-04-12,11643.4501953125,38767.109375,0.0040232151920854,0.0010698754849078,0.097114808552713,1,0.0041382798916309,0.0005611994735687,0.0986462645771401,1,0.0040198748262654,24.322438469579957,0.36092240016320076,0.015062586153463897
2019-04-15,11690.349609375,38905.83984375,0.0040198748262654,0.0040232151920854,0.0972506534098515,1,0.0035721732641018,0.0041382798916309,0.0977579820697746,1,0.008246306446581,21.76707302425067,-2.5553654453292864,-0.10506205817008352
2019-04-16,11787.150390625,39275.640625,0.008246306446581,0.0040198748262654,0.0999007798526618,1,0.009460131400529,0.0035721732641018,0.1014504165887371,1,-0.00291849473211,23.353983927856106,1.5869109036054354,0.07290419349617938
2019-04-18,11752.7998046875,39140.28125,-0.00291849473211,0.008246306446581,0.0990838948889656,-1,-0.0034523475897688,0.009460131400529,0.1011872223486597,-1,-0.013564941266796,21.287855975709647,-2.0661279521464593,-0.0884700425644307
2019-04-22,11594.4501953125,38645.1796875,-0.013564941266796,-0.00291849473211,0.1114072103927001,-1,-0.0127300974416229,-0.0034523475897688,0.1123205823296027,-1,-0.0015968652780555,23.789053744246893,2.5011977685372457,0.11749411361065287
2019-04-23,11575.9501953125,38564.87890625,-0.0015968652780555,-0.013564941266796,0.1097469536574671,0,-0.0020800608538665,-0.0127300974416229,0.1102553310354314,-1,0.0128917369476169,22.71440925701134,-1.0746444872355525,-0.04517390640203345
2019-04-24,11726.150390625,39054.6796875,0.0128917369476169,-0.0015968652780555,0.1181014796573047,1,0.0126207180638168,-0.0020800608538665,0.1183066642221299,1,-0.0072193711121506,24.00413989571591,1.2897306387045688,0.056780285329518954
2019-04-25,11641.7998046875,38730.859375,-0.0072193711121506,0.0128917369476169,0.1193518879610275,-1,-0.008326025301758,0.0126207180638168,0.1203907007565099,-1,0.009646887469961,25.125502846976577,1.121362951260668,0.046715398099342
2019-04-26,11754.650390625,39067.328125,0.009646887469961,-0.0072193711121506,0.1176009100510554,1,0.0086498377066025,-0.008326025301758,0.1175533910025488,1,-0.0005531255807526,22.123649638638597,-3.0018532083379803,-0.11947435347345503
2019-04-30,11748.150390625,39031.55078125,-0.0005531255807526,0.009646887469961,0.11240228845846,0,-0.0009162063976789,0.0086498377066025,0.1124535733109802,0,-0.0019938224921164,27.42500339721692,5.301353758578323,0.2396238344563002
2019-05-02,11724.75,38981.4296875,-0.0019938224921164,-0.0005531255807526,0.1118336344531842,0,-0.0012849425914762,-0.0009162063976789,0.1120033814769746,0,-0.00106668952385,21.171328682319015,-6.253674714897905,-0.2280282202456363
2019-05-03,11712.25,38963.26171875,-0.00106668952385,-0.0019938224921164,0.1062813630533072,0,-0.0004661759191354,-0.0012849425914762,0.1063365340245894,0,-0.0097810779570294,20.199759079755257,-0.9715696025637577,-0.045890818528321886
2019-05-06,11598.25,38600.33984375,-0.0097810779570294,-0.00106668952385,0.1079398828876056,-1,-0.0093581142762229,-0.0004661759191354,0.1075012869162561,-1,-0.0086897806903779,25.110210035760694,4.9104509560054375,0.2430945308118464
2019-05-07,11497.900390625,38276.62890625,-0.0086897806903779,-0.0097810779570294,0.1106317327527987,-1,-0.0084215820674253,-0.0093581142762229,0.1093256405808328,-1,-0.0121144301503351,24.64649866320574,-0.463711372554954,-0.018467044755681394
2019-05-08,11359.4501953125,37789.12890625,-0.0121144301503351,-0.0086897806903779,0.1161244212265573,-1,-0.0128180324174337,-0.0084215820674253,0.1162567372295341,-1,-0.0050880260352891,24.86068175676004,0.21418309355430054,0.008690203686986697
2019-05-09,11301.7998046875,37558.91015625,-0.0050880260352891,-0.0121144301503351,0.1165317154131361,-1,-0.0061108283445903,-0.0128180324174337,0.1167735130370973,-1,-0.0020282295690185,24.909862559842168,0.0491808030821268,0.0019782564116028745
2019-05-10,11278.900390625,37462.98828125,-0.0020282295690185,-0.0050880260352891,0.1136662336094251,-1,-0.0025571714197645,-0.0061108283445903,0.1147646404115552,-1,-0.011655690801341,23.342129815248683,-1.567732744593485,-0.06293622619664174
2019-05-13,11148.2001953125,37090.8203125,-0.011655690801341,-0.0020282295690185,0.1183125811601635,-1,-0.0099839583576546,-0.0025571714197645,0.1180326029098026,-1,0.0066025080321108,22.036749373044685,-1.3053804422039974,-0.0559237932671951
2019-05-14,11222.0498046875,37318.53125,0.0066025080321108,-0.011655690801341,0.1190057687049458,1,0.0061205115638857,-0.0099839583576546,0.1180081299832069,1,-0.0058134718372332,24.05218598688203,2.0154366138373447,0.0914579813800771
2019-05-15,11157.0,37114.87890625,-0.0058134718372332,0.0066025080321108,0.1181179236351825,-1,-0.005472081730429,0.0061205115638857,0.1158949184986722,-1,0.0089319023833083,22.457468940494028,-1.594717046388002,-0.06630237464726718
2019-05-16,11257.099609375,37393.48046875,0.0089319023833083,-0.0058134718372332,0.1235318928834591,1,0.0074784323069367,-0.005472081730429,0.1201089320011739,1,0.0132413800291101,26.30342875518141,3.845959814687383,0.17125526589296824
2019-05-17,11407.150390625,37930.76953125,0.0132413800291101,0.0089319023833083,0.1324506751180485,1,0.0142662734825841,0.0074784323069367,0.1307724005410886,1,0.0362503520301784,24.950952748800574,-1.3524760063808365,-0.051418239765202434
2019-05-20,11828.25,39352.671875,0.0362503520301784,0.0132413800291101,0.1845719423743996,1,0.036801229122059,0.0142662734825841,0.1849658184027585,1,-0.0101244541453482,28.806199843854937,3.855247095054363,0.1545130213610657
2019-05-21,11709.099609375,38969.80078125,-0.0101244541453482,0.0362503520301784,0.185896666886691,-1,-0.0097768655803386,0.036801229122059,0.1852854586810546,-1,0.0024566721316128,29.94689500536311,1.140695161508173,0.0395989463272266
2019-05-22,11737.900390625,39110.2109375,0.0024566721316128,-0.0101244541453482,0.1858811734001473,1,0.003596574962368,-0.0097768655803386,0.1854179721979081,1,-0.0069118255980392,31.413980248565977,1.4670852432028667,0.04898956111944597
2019-05-23,11657.0498046875,38811.390625,-0.0069118255980392,0.0024566721316128,0.1811596747799358,-1,-0.0076698058400123,0.003596574962368,0.1818472883916111,-1,0.0159186898748304,28.98851837238563,-2.4254618761803464,-0.07720963268546865
2019-05-24,11844.099609375,39434.71875,0.0159186898748304,-0.0069118255980392,0.1888977068116292,1,0.0159328384807309,-0.0076698058400123,0.189539049627102,1,0.0067862518773673,29.24532989003006,0.25681151764442944,0.008859077043726016
2019-05-27,11924.75,39683.2890625,0.0067862518773673,0.0159186898748304,0.1852402412357366,1,0.00628355382628,0.0159328384807309,0.1859061586884232,1,0.0003353805552639,31.011398546557484,1.7660686565274233,0.06038805727848828
2019-05-28,11928.75,39749.73046875,0.0003353805552639,0.0067862518773673,0.1829539859070022,0,0.0016728917555228,0.00628355382628,0.1829516876235941,0,-0.0056873476786873,30.785331732917665,-0.22606681363981806,-0.007289797436914158
2019-05-29,11861.099609375,39502.05078125,-0.0056873476786873,0.0003353805552639,0.1816978396396914,-1,-0.0062504713449596,0.0016728917555228,0.1826251093572561,-1,0.0071240509010948,29.155897613226884,-1.6294341196907816,-0.05292891217892859
2019-05-30,11945.900390625,39831.96875,0.0071240509010948,-0.0056873476786873,0.1831155641243277,1,0.0083172357224694,-0.0062504713449596,0.1844971791127553,1,-0.001935638971628,29.36947980119612,0.21358218796923722,0.007325522637050996
2019-05-31,11922.7998046875,39714.19921875,-0.001935638971628,0.0071240509010948,0.1831045100307379,0,-0.0029610381066763,0.0083172357224694,0.1848459419590799,-1,0.0138061904475292,30.774550877789064,1.405071076592943,0.04784119726001146
2019-06-03,12088.5498046875,40267.62109375,0.0138061904475292,-0.001935638971628,0.1883691759872272,1,0.0138389125232474,-0.0029610381066763,0.1900944671973488,1,-0.0055494840533033,27.94074891572807,-2.8338019620609955,-0.0920826423532386
2019-06-04,12021.650390625,40083.5390625,-0.0055494840533033,0.0138061904475292,0.1857262112919312,-1,-0.0045819463700836,0.0138389125232474,0.1873354852328946,-1,-0.0149089211116321,27.75769358044001,-0.18305533528805995,-0.006551554356691414
2019-06-06,11843.75,39529.71875,-0.0149089211116321,-0.0055494840533033,0.1912794435634931,-1,-0.0139129904071698,-0.0045819463700836,0.1920164598014518,-1,0.0022686976453037,29.691055913844437,1.9333623334044283,0.0696514041341969
2019-06-07,11870.650390625,39615.8984375,0.0022686976453037,-0.0149089211116321,0.1848455482349948,1,0.0021777509512744,-0.0139129904071698,0.1847843962258378,1,0.0043751625083482,30.057660520075785,0.3666046062313484,0.012347307798521445
2019-06-10,11922.7001953125,39784.51953125,0.0043751625083482,0.0022686976453037,0.1831100064472406,1,0.0042473667408587,0.0021777509512744,0.1823482675961181,1,0.0035916712809597,30.93281577592007,0.8751552558442839,0.029115880634148494
2019-06-11,11965.599609375,39950.4609375,0.0035916712809597,0.0043751625083482,0.1823742184316519,1,0.0041623298796125,0.0042473667408587,0.1813712043748964,1,-0.0049765444699523,33.18813427706429,2.255318501144224,0.07291022315853635
2019-06-12,11906.2001953125,39756.80859375,-0.0049765444699523,0.0035916712809597,0.1770880125247505,-1,-0.0048590981955137,0.0041623298796125,0.1775554514847209,-1,0.0006590703001973,31.42412049887909,-1.7640137781852019,-0.05315194169876192
